word,chi2_score,p_value,association,freq_class0,freq_class1
minutes,0.19567265214735183,0.6582366663743027,Kein Disaster,7,4
dangerous,0.19567265214735183,0.6582366663743027,Kein Disaster,7,4
dan,0.19567265214735183,0.6582366663743027,Kein Disaster,7,4
alive,0.19567265214735183,0.6582366663743027,Kein Disaster,7,4
kit,0.19567265214735183,0.6582366663743027,Kein Disaster,7,4
matter,0.19567265214735183,0.6582366663743027,Kein Disaster,7,4
navy,0.19567265214735183,0.6582366663743027,Kein Disaster,7,4
worth,0.19567265214735183,0.6582366663743027,Kein Disaster,7,4
earlier,0.19567265214735183,0.6582366663743027,Kein Disaster,7,4
mix,0.19567265214735183,0.6582366663743027,Kein Disaster,7,4
break,0.19507303268495327,0.6587274941841434,Kein Disaster,10,6
working,0.19507303268495327,0.6587274941841434,Kein Disaster,10,6
share,0.19507303268495327,0.6587274941841434,Kein Disaster,10,6
room,0.19507303268495327,0.6587274941841434,Kein Disaster,10,6
wasn,0.19507303268495327,0.6587274941841434,Kein Disaster,10,6
school,0.19080967884632455,0.662243581567509,Disaster,37,31
daily,0.18554081478950174,0.6666541663796763,Disaster,11,10
crazy,0.18554081478950174,0.6666541663796763,Disaster,11,10
omg,0.18554081478950174,0.6666541663796763,Disaster,11,10
blast,0.1676591881261115,0.6822005955473593,Disaster,16,14
said,0.16310618520514367,0.6863126806485131,Disaster,31,26
officers,0.1615245627551192,0.6877567503701625,Disaster,4,4
loss,0.1615245627551192,0.6877567503701625,Disaster,4,4
ways,0.1615245627551192,0.6877567503701625,Disaster,4,4
hits,0.1615245627551192,0.6877567503701625,Disaster,4,4
inner,0.1615245627551192,0.6877567503701625,Disaster,4,4
nature,0.1615245627551192,0.6877567503701625,Disaster,4,4
held,0.1615245627551192,0.6877567503701625,Disaster,4,4
streets,0.1615245627551192,0.6877567503701625,Disaster,4,4
workers,0.1615245627551192,0.6877567503701625,Disaster,4,4
drill,0.1615245627551192,0.6877567503701625,Disaster,4,4
stupid,0.1615245627551192,0.6877567503701625,Disaster,4,4
sadly,0.1615245627551192,0.6877567503701625,Disaster,4,4
points,0.1615245627551192,0.6877567503701625,Disaster,4,4
concerned,0.1615245627551192,0.6877567503701625,Disaster,4,4
ûª,0.16104423680917052,0.6881969276307787,Disaster,26,22
cause,0.16104423680917052,0.6881969276307787,Disaster,26,22
chicago,0.15027341129543076,0.6982742135193775,Disaster,10,9
truth,0.15027341129543076,0.6982742135193775,Disaster,10,9
drive,0.15027341129543076,0.6982742135193775,Disaster,10,9
snowstorm,0.13699414810727834,0.7112877123840178,Disaster,15,13
second,0.13699414810727834,0.7112877123840178,Disaster,15,13
leave,0.13699414810727834,0.7112877123840178,Disaster,15,13
movie,0.12378258422254755,0.7249676393724449,Kein Disaster,28,19
high,0.12378258422254755,0.7249676393724449,Kein Disaster,28,19
insurance,0.12209966555768983,0.7267682965646098,Kein Disaster,11,7
instead,0.12209966555768983,0.7267682965646098,Kein Disaster,11,7
info,0.12209966555768983,0.7267682965646098,Kein Disaster,11,7
arsonist,0.12209966555768983,0.7267682965646098,Kein Disaster,11,7
5th,0.12114342206633952,0.7277976497919629,Disaster,3,3
36,0.12114342206633952,0.7277976497919629,Disaster,3,3
yr,0.12114342206633952,0.7277976497919629,Disaster,3,3
civil,0.12114342206633952,0.7277976497919629,Disaster,3,3
solar,0.12114342206633952,0.7277976497919629,Disaster,3,3
accidentally,0.12114342206633952,0.7277976497919629,Disaster,3,3
progress,0.12114342206633952,0.7277976497919629,Disaster,3,3
mo,0.12114342206633952,0.7277976497919629,Disaster,3,3
pro,0.12114342206633952,0.7277976497919629,Disaster,3,3
ultimate,0.12114342206633952,0.7277976497919629,Disaster,3,3
female,0.12114342206633952,0.7277976497919629,Disaster,3,3
sparked,0.12114342206633952,0.7277976497919629,Disaster,3,3
certain,0.12114342206633952,0.7277976497919629,Disaster,3,3
especially,0.12114342206633952,0.7277976497919629,Disaster,3,3
everyday,0.12114342206633952,0.7277976497919629,Disaster,3,3
ms,0.12114342206633952,0.7277976497919629,Disaster,3,3
senator,0.12114342206633952,0.7277976497919629,Disaster,3,3
heads,0.12114342206633952,0.7277976497919629,Disaster,3,3
machine,0.12114342206633952,0.7277976497919629,Disaster,3,3
blamed,0.12114342206633952,0.7277976497919629,Disaster,3,3
iphone,0.12114342206633952,0.7277976497919629,Disaster,3,3
plague,0.12114342206633952,0.7277976497919629,Disaster,3,3
bells,0.12114342206633952,0.7277976497919629,Disaster,3,3
mentions,0.12114342206633952,0.7277976497919629,Disaster,3,3
looked,0.12114342206633952,0.7277976497919629,Disaster,3,3
kept,0.12114342206633952,0.7277976497919629,Disaster,3,3
associated,0.12114342206633952,0.7277976497919629,Disaster,3,3
jam,0.12114342206633952,0.7277976497919629,Disaster,3,3
respect,0.12114342206633952,0.7277976497919629,Disaster,3,3
101,0.12114342206633952,0.7277976497919629,Disaster,3,3
arsenal,0.12114342206633952,0.7277976497919629,Disaster,3,3
wealth,0.12114342206633952,0.7277976497919629,Disaster,3,3
americans,0.12114342206633952,0.7277976497919629,Disaster,3,3
larger,0.12114342206633952,0.7277976497919629,Disaster,3,3
library,0.12114342206633952,0.7277976497919629,Disaster,3,3
remembering,0.12114342206633952,0.7277976497919629,Disaster,3,3
moment,0.11620924008246772,0.7331828067528887,Disaster,9,8
ppl,0.11620924008246772,0.7331828067528887,Disaster,9,8
taking,0.11620924008246772,0.7331828067528887,Disaster,9,8
sky,0.11620924008246772,0.7331828067528887,Disaster,9,8
plans,0.10782389280689847,0.7426353352295848,Disaster,14,12
eyewitness,0.10769579999045227,0.742782840190253,Kein Disaster,18,12
agree,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
friday,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
salt,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
hi,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
horse,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
standard,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
gold,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
gone,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
2014,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
involving,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
wife,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
metal,0.10763819656900533,0.7428492049391598,Kein Disaster,8,5
tonto,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
rare,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
window,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
mention,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
moved,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
bringing,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
shame,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
shop,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
bought,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
blog,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
greatest,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
simple,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
concert,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
ben,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
impact,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
thx,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
al,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
leads,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
roads,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
bathroom,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
apparently,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
bout,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
3g,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
epic,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
illegal,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
500,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
ny,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
final,0.09753651634247663,0.7548061816055034,Kein Disaster,5,3
watching,0.08974649999204341,0.7644996760342501,Kein Disaster,15,10
tell,0.08974649999204341,0.7644996760342501,Kein Disaster,15,10
rise,0.08974649999204341,0.7644996760342501,Kein Disaster,15,10
video,0.08870655940514983,0.7658279824073244,Kein Disaster,96,69
china,0.08848131809256335,0.7661167964289881,Disaster,23,19
hour,0.08382959406305575,0.7721732185943084,Disaster,8,7
problem,0.08382959406305575,0.7721732185943084,Disaster,8,7
longer,0.06096704243107271,0.8049739678639036,Disaster,17,14
men,0.06096704243107271,0.8049739678639036,Disaster,17,14
does,0.059918478957995264,0.8066248342317518,Kein Disaster,23,16
evening,0.053911946403449235,0.8163908619989675,Disaster,7,6
enugu,0.053911946403449235,0.8163908619989675,Disaster,7,6
ground,0.053911946403449235,0.8163908619989675,Disaster,7,6
account,0.053911946403449235,0.8163908619989675,Disaster,7,6
worry,0.053911946403449235,0.8163908619989675,Disaster,7,6
threat,0.053911946403449235,0.8163908619989675,Disaster,7,6
worse,0.053847899995226135,0.8164980118333725,Kein Disaster,9,6
walk,0.053847899995226135,0.8164980118333725,Kein Disaster,9,6
fans,0.053847899995226135,0.8164980118333725,Kein Disaster,9,6
looks,0.05182848563391061,0.8199115786200941,Kein Disaster,27,19
electrocuted,0.044431177319392196,0.8330534499111354,Kein Disaster,20,14
days,0.0410124092686545,0.8395139708471727,Disaster,16,13
thunder,0.04013987561566833,0.8412073426572347,Disaster,25,20
weapon,0.04013987561566833,0.8412073426572347,Disaster,25,20
annihilation,0.037982662839186436,0.8454779567754318,Kein Disaster,13,9
child,0.037982662839186436,0.8454779567754318,Kein Disaster,13,9
image,0.037982662839186436,0.8454779567754318,Kein Disaster,13,9
according,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
imagine,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
insurer,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
cruz,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
dying,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
talking,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
saving,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
ii,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
waiting,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
broken,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
usually,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
extreme,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
ones,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
21,0.03589859999681749,0.8497250466929005,Kein Disaster,6,4
united,0.03376618937183837,0.8542050420362972,Disaster,11,9
lt,0.029792840632446027,0.8629611139761444,Kein Disaster,17,12
ft,0.027799205299905507,0.8675817621707341,Disaster,6,5
program,0.027799205299905507,0.8675817621707341,Disaster,6,5
chief,0.027799205299905507,0.8675817621707341,Disaster,6,5
blocked,0.027799205299905507,0.8675817621707341,Disaster,6,5
drunk,0.027799205299905507,0.8675817621707341,Disaster,6,5
box,0.027799205299905507,0.8675817621707341,Disaster,6,5
leaving,0.027799205299905507,0.8675817621707341,Disaster,6,5
came,0.024801107987913785,0.8748636725759247,Kein Disaster,21,15
rock,0.022215588659696098,0.8815150100189912,Kein Disaster,10,7
park,0.022215588659696098,0.8815150100189912,Kein Disaster,10,7
middle,0.022215588659696098,0.8815150100189912,Kein Disaster,10,7
tonight,0.021445607212418165,0.883571535955161,Kein Disaster,25,18
end,0.021445607212418165,0.883571535955161,Kein Disaster,25,18
english,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
error,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
opened,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
48,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
physical,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
fresh,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
pepper,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
personal,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
owners,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
places,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
campus,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
bullets,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
catch,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
victory,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
elephant,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
emotionally,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
bat,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
chest,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
christians,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
sa,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
drove,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
client,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
responds,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
treatment,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
clinton,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
humans,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
gray,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
sexual,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
ig,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
classic,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
suffering,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
drug,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
ending,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
upper,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
starring,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
fights,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
smoking,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
fund,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
03,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
pin,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
youngheroesid,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
yea,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
realized,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
thats,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
reduced,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
windows,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
address,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
pantherattack,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
couldn,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
abuse,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
mess,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
wondering,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
plant,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
thriller,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
poverty,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
purple,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
allowed,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
reach,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
revealed,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
recognize,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
leg,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
decision,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
lungs,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
cup,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
throwing,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
definitely,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
responsible,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
reviews,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
kerricktrial,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
treat,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
cousin,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
clear,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
served,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
gps,0.017949299998408746,0.8934223451477009,Kein Disaster,3,2
till,0.016055950246267284,0.8991682874879023,Disaster,10,8
ready,0.016055950246267284,0.8991682874879023,Disaster,10,8
rt,0.013455237095620874,0.90765514798864,Disaster,61,47
responders,0.013433682636888232,0.9077288121273883,Kein Disaster,18,13
tsunami,0.013433682636888232,0.9077288121273883,Kein Disaster,18,13
photos,0.010907866556471635,0.9168195997358589,Disaster,14,11
short,0.0082670359959712,0.9275535819740238,Kein Disaster,7,5
dogs,0.0082670359959712,0.9275535819740238,Kein Disaster,7,5
pass,0.0082670359959712,0.9275535819740238,Kein Disaster,7,5
wtf,0.0082670359959712,0.9275535819740238,Kein Disaster,7,5
stories,0.0082670359959712,0.9275535819740238,Kein Disaster,7,5
causing,0.0082670359959712,0.9275535819740238,Kein Disaster,7,5
total,0.0082670359959712,0.9275535819740238,Kein Disaster,7,5
brother,0.0082670359959712,0.9275535819740238,Kein Disaster,7,5
coffee,0.008027975123133642,0.9286059042759076,Disaster,5,4
cost,0.008027975123133642,0.9286059042759076,Disaster,5,4
23,0.008027975123133642,0.9286059042759076,Disaster,5,4
4000,0.008027975123133642,0.9286059042759076,Disaster,5,4
yesterday,0.008027975123133642,0.9286059042759076,Disaster,5,4
equipment,0.008027975123133642,0.9286059042759076,Disaster,5,4
england,0.008027975123133642,0.9286059042759076,Disaster,5,4
calm,0.008027975123133642,0.9286059042759076,Disaster,5,4
percent,0.008027975123133642,0.9286059042759076,Disaster,5,4
300,0.008027975123133642,0.9286059042759076,Disaster,5,4
irandeal,0.008027975123133642,0.9286059042759076,Disaster,5,4
church,0.008027975123133642,0.9286059042759076,Disaster,5,4
economic,0.008027975123133642,0.9286059042759076,Disaster,5,4
rule,0.008027975123133642,0.9286059042759076,Disaster,5,4
stopped,0.008027975123133642,0.9286059042759076,Disaster,5,4
sister,0.008027975123133642,0.9286059042759076,Disaster,5,4
firefighter,0.008027975123133642,0.9286059042759076,Disaster,5,4
florida,0.008027975123133642,0.9286059042759076,Disaster,5,4
create,0.008027975123133642,0.9286059042759076,Disaster,5,4
articles,0.008027975123133642,0.9286059042759076,Disaster,5,4
centre,0.005744004066126003,0.9395868021101069,Kein Disaster,11,8
public,0.005744004066126003,0.9395868021101069,Kein Disaster,11,8
couple,0.005744004066126003,0.9395868021101069,Kein Disaster,11,8
deal,0.004597747534856103,0.945939516257835,Kein Disaster,15,11
islam,0.004597747534856103,0.945939516257835,Kein Disaster,15,11
pray,0.004013436511498348,0.9494864564428236,Disaster,9,7
hand,0.004013436511498348,0.9494864564428236,Disaster,9,7
falling,0.004013436511498348,0.9494864564428236,Disaster,9,7
london,0.004013436511498348,0.9494864564428236,Disaster,9,7
drowned,0.0016520846790299007,0.9675782356699847,Disaster,17,13
prebreak,0.0016520846790299007,0.9675782356699847,Disaster,17,13
man,0.0008945590650438185,0.9761394843211474,Disaster,66,50
red,0.0008364761349620083,0.9769268815223627,Disaster,25,19
photo,0.0002030200050545791,0.9886317194231848,Kein Disaster,24,18
horrible,0.00016918333754547052,0.9896221686231301,Kein Disaster,20,15
ablaze,0.00013534667003637556,0.9907177330872959,Kein Disaster,16,12
ûó,0.00013534667003637556,0.9907177330872959,Kein Disaster,16,12
say,0.00011513138283352872,0.9914389193463026,Disaster,49,37
season,6.767333501818778e-05,0.9934363720922311,Kein Disaster,8,6
number,6.767333501818778e-05,0.9934363720922311,Kein Disaster,8,6
sitting,6.767333501818778e-05,0.9934363720922311,Kein Disaster,8,6
travel,6.767333501818778e-05,0.9934363720922311,Kein Disaster,8,6
33,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
patient,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
updated,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
fort,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
fell,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
festival,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
19,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
picked,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
energy,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
store,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
john,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
drop,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
survival,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
awful,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
schedule,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
discovered,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
tank,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
seven,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
sidelines,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
given,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
senior,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
scary,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
ems,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
economy,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
known,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
roof,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
tax,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
realise,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
recovery,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
knee,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
terrible,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
tech,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
magic,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
problems,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
protect,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
markets,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
created,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
consider,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
powerful,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
missed,3.383666750909389e-05,0.9953587880236245,Kein Disaster,4,3
